Protein.ID;Average,,pmol,mg,;std
Q9H7Z7;2,441642;0.09065233
Q9H813;0,019332498;0.017785556
Q9H814;0,102959;0.05637337
Q9H825;0,0991624;0.00754294
Q9H832;1,9084308;0.7143488
Q9H840;1,401298;0.1292782
Q9H845;2,847712;0.1160252
Q9H853;0,03861395;0.01105947
Q9H857;4,158684;0.4322596
Q9H867;0;0
Q9H871;0,2750598;0.11771866
Q9H875;0,03339391;0.05783995
Q9H8G2;0,2853396;0.06101364
Q9H8H0;1,598095;0.2145432
Q9H8H2;0,23710956;0.05994984
Q9H8H3;5,03088;0.8435662
Q9H8M1;0,05648801;0.01361564
Q9H8M2;0;0
Q9H8M5;0,12448209;0.023283993
Q9H8M7;0,04011418;0.009619886
Q9H8M9;0,891855;0.1994501
Q9H8P0;0;0
Q9H8S9;2,980926;0.3697884
Q9H8T0;0,3165028;0.16203884
Q9H8W4;0,03374454;0.003551638
Q9H8Y5;0,03419988;0.008817097
Q9H8Y8;6,757984;0.16212794
Q9H900;0,13278454;0.05171084
Q9H903;21,791868;0.8099672
Q9H910;8,151888;0.6627052
Q9H936;2,067463;0.3511567
Q9H939;0;0
Q9H944;0,3966758;0.03909399
Q9H974;0,942549;0.03040797
Q9H981;0,19144608;0.011924373
Q9H987;0;0
Q9H993;0,6050795;0.03508846
Q9H999;0;0
Q9H9A5;1,8566922;0.1107675
Q9H9A6;0,2050399;0.03011402
Q9H9B1;0,3518488;0.175334
Q9H9B4;13,61308;0.1522355
Q9H9C1;0,07357496;0.0018796464
Q9H9E3;2,4013464;0.3874806
Q9H9F9;0,1203692;0.059633
Q9H9G7;0;0
Q9H9H4;0,07821016;0.009501934
Q9H9J2;4,507003;0.3471049
Q9H9J4;0;0
Q9H9L3;0,0922767;0.03810845
Q9H9L4;0,01830416;0.007040622
Q9H9P5;0;0
Q9H9P8;0;0
Q9H9Q2;0,7309773;0.0439605
Q9H9Q4;0,269078;0.04197862
Q9H9S3;0,6494055;0.14531265
Q9H9S4;0;0
Q9H9S5;0,2217293;0.05235896
Q9H9T3;0,47099285;0.068372868
Q9H9V9;0;0
Q9H9Y2;0,3518804;0.03590998
Q9H9Y4;0;0
Q9H9Y6;0,4297816;0.017416936
Q9HA47;0,06896055;0.1194432
Q9HA64;0,3884587;0.06476442
Q9HA65;0,08782837;0.008676279
Q9HA77;1,205691;0.3196167
Q9HA82;0,1608459;0.06616847
Q9HA92;0,528282;0.03837647
Q9HAB8;2,518776;0.6385008
Q9HAC7;1,0034164;0.0798898
Q9HAD4;0,03959319;0.00199484
Q9HAF1;2,3839293;0.14850324
Q9HAH1;0,03464929;0.002026375
Q9HAJ7;0,8453194;0.07767322
Q9HAN9;0,3371607;0.02498381
Q9HAP6;2,079042;0.4358576
Q9HAS0;0,451742;0.119704
Q9HAT2;0,2603514;0.00721042
Q9HAU0;0,21905046;0.025653564
Q9HAU5;0,12246692;0.005062242
Q9HAU6;0,2048216;0.03836914
Q9HAV0;0;0
Q9HAV4;0,6660884;0.06410652
Q9HAV7;14,15657;1.720933
Q9HAW7;0;0
Q9HAW8;0;0
Q9HAW9;0;0
Q9HAY6;0;0
Q9HAZ1;0;0
Q9HB07;1,196858;0.0780193
Q9HB19;0;0
Q9HB21;0,011539092;0.019986294
Q9HB40;0,870071;0.19028884
Q9HB55;0,383622;0.17095044
Q9HB58;0;0
Q9HB71;8,639382;0.6110736
Q9HB90;0,1436791;0.02938342
Q9HBA9;0;0
Q9HBB8;0;0
Q9HBE1;0,024849452;0.04304052
Q9HBF4;0;0
Q9HBG6;0;0
Q9HBH0;0,462351;0.01711116
Q9HBH1;3,446468;0.05438018
Q9HBH5;0,7125905;0.04642093
Q9HBI0;0;0
Q9HBI1;0;0
Q9HBI6;0,07528523;0.01874383
Q9HBJ8;0;0
Q9HBK9;0,354647;0.00966876
Q9HBL0;0,05329613;0.011653
Q9HBL7;0,6804678;0.07841395
Q9HBL8;0;0
Q9HBM0;0;0
Q9HBM1;0;0
Q9HBR0;0,561144;0.11625858
Q9HBU6;0,01679819;0.01501524
Q9HBY8;0;0
Q9HBZ2;0;0
Q9HC07;1,292867;0.02744102
Q9HC21;0,6005767;0.08309146
Q9HC35;5,37655;0.2593241
Q9HC36;0,7097593;0.1014931
Q9HC38;20,977461;1.2837381
Q9HC44;0;0
Q9HC52;1,388479;0.06188538
Q9HC62;0;0
Q9HC78;0;0
Q9HC84;0;0
Q9HC98;0;0
Q9HCC0;13,020488;1.1889392
Q9HCD5;2,821735;0.09662794
Q9HCD6;0,028567668;0.0009753904
Q9HCE0;0;0
Q9HCE1;4,147527;0.4600509
Q9HCE5;0,3075836;0.06861395
Q9HCE6;1,126347;0.1051624
Q9HCG7;0,019610325;0.003400671
Q9HCG8;0,16453;0.01249128
Q9HCI7;0,05665516;0.02006843
Q9HCJ3;0,03577216;0.001764126
Q9HCK5;0;0
Q9HCK8;0,13668872;0.02416524
Q9HCL2;0,03214076;0.006927642
Q9HCM4;1,18378629;0.13225235
Q9HCM9;0,6544498;0.13925238
Q9HCN4;0,4606968;0.0831626
Q9HCN8;0,7727579;0.05890111
Q9HCS2;0,3619021;0.03447146
Q9HCS7;1,549786;1.689585
Q9HCU5;2,632389;0.1723589
Q9HCY8;0,1142905;0.1979569
Q9HD15;0,04886902;0.02336711
Q9HD20;3,648411;0.4219503
Q9HD23;0,3382854;0.2212318
Q9HD26;2,9086458;0.9016413
Q9HD33;5,2942368;0.395302784
Q9HD34;4,912901;0.4040459
Q9HD40;0;0
Q9HD42;0,7336961;0.1817889
Q9HD45;1,547191;0.1120056
Q9HD47;0;0
Q9HD89;0;0
Q9HDC9;47,09428;0.04462468
Q9NNW5;0,05732401;0.008312668
Q9NNW7;3,0385484;0.36996352
Q9NNX6;0;0
Q9NP58;1,4100686;0.0485608
Q9NP61;0,5659129;0.03995992
Q9NP64;0,5267556;0.227382
Q9NP66;0,08574609;0.07463509
Q9NP71;2,1795162;0.1406346
Q9NP72;14,622948;0.9759348
Q9NP73;2,1054792;0.05250003
Q9NP74;0,16055727;0.06246474
Q9NP77;0,5627906;0.3125454
Q9NP79;4,579985;0.4662396
Q9NP80;0;0
Q9NP81;3,64496;0.6812598
Q9NP90;0,5308549;0.02593999
Q9NP92;1,777706;0.2464182
Q9NP97;7,406258;1.9972392
Q9NPA0;1,19235;0.116177
Q9NPA5;0,011778922;0.0204017
Q9NPA8;3,10568;0.4374297
Q9NPB0;0;0
Q9NPB8;0;0
Q9NPC7;0;0
Q9NPD3;0,4215919;0.03029379
Q9NPD5;0;0
Q9NPD8;0,06927578;0.01794619
Q9NPE2;0,6970052;0.07736052
Q9NPE3;5,916315;0.3213645
Q9NPF4;0,7231643;0.09880261
Q9NPF5;0,5645908;0.06579036
Q9NPG3;0,02720706;0.015205962
Q9NPH0;0,3462044;0.13202018
Q9NPH2;3,150123;0.16362855
Q9NPH3;0,5217386;0.128463
Q9NPI1;0,267014;0.0271181
Q9NPI6;0,3113888;0.01826369
Q9NPI7;0;0
Q9NPI9;0,02721357;0.008510598
Q9NPJ3;24,81848;2.920988
Q9NPJ6;0,2599905;0.02025297
Q9NPL8;0,7227517;0.09014637
Q9NPP4;0,015503082;0.00228791
Q9NPQ8;0,30351156;0.08289056
Q9NPR9;0,0168527;0.009732024
Q9NPY3;0;0
Q9NQ29;0,26673;0.21192717
Q9NQ34;0,02607785;0.005147527
Q9NQ39;11,28333;0.749198
Q9NQ48;0,05026751;0.02865269
Q9NQ50;0,5564106;0.4111816
Q9NQ55;2,9448075;0.5044191
Q9NQ66;0,0522134;0.013254052
Q9NQ84;0,3569832;0.02969346
Q9NQ88;0,2940551;0.1189682
Q9NQ89;0;0
Q9NQ92;0,01980739;0.01728575
Q9NQ94;8,2164;1.41407
Q9NQA3;0,03587421;0.01069823
Q9NQC1;0;0
Q9NQC3;13,52756;0.2802516
Q9NQC7;0,004239536;0.007343092
Q9NQE9;0,6601359;0.02143423
Q9NQG1;0,1107851;0.1320599
Q9NQG5;2,972027;0.310699
Q9NQG6;0,09489239;0.02374398
Q9NQH7;2,2109655;0.2238959
Q9NQL2;0,2873582;0.05876684
Q9NQP4;0,3395495;0.06010167
Q9NQR4;1,053133;0.07165211
Q9NQS1;0,3714429;0.02500058
Q9NQS3;0;0
Q9NQS7;0,10254684;0.05983874
Q9NQT4;0,2927546;0.1033817
Q9NQT5;3,861866;0.5254468
Q9NQT8;0,1645911;0.007467517
Q9NQU5;0,3436391;0.0460204
Q9NQV6;0;0
Q9NQW6;0,17327394;0.13968176
Q9NQW7;3,399192;0.9937536
Q9NQX3;1,348971;0.08762614
Q9NQX4;0,2026877;0.04643633
Q9NQY0;0;0
Q9NQZ2;2,190546;0.09794812
Q9NQZ5;0,6191996;0.04294855
Q9NQZ7;0,002452288;0.004247488
Q9NR09;0,02170735;0.003265564
Q9NR12;0,956874;0.22353354
Q9NR19;4,438306;0.2151938
Q9NR22;8,340898;0.5369264
Q9NR28;12,90717;1.7113458
Q9NR30;21,44304;0.2056902
Q9NR31;21,83773;2.376564
Q9NR45;5,950565;0.1068514
Q9NR46;0,2314304;0.183108
Q9NR48;0;0
Q9NR50;0,9990924;0.2089032
Q9NR56;1,882037;0.2128618
Q9NR71;0,6991652;0.06585436
Q9NR77;0,1710265;0.1681785
Q9NR96;0;0
Q9NRA0;0;0
Q9NRA2;0,4208748;0.03025666
Q9NRA8;0,019331078;0.010190366
Q9NRC1;0,066475241;0.05757136
Q9NRD1;0,07626194;0.01208157
Q9NRD5;0;0
Q9NRF2;0,05399412;0.04712796
Q9NRF8;0,5165738;0.06524583
Q9NRF9;2,174635;0.3338295
Q9NRG0;0,9820331;0.1038121
Q9NRG4;0,05721865;0.01252076
Q9NRG7;2,7760995;0.0880362
Q9NRG9;1,165402;0.17275512
Q9NRH2;0;0
Q9NRH3;0,1546018;0.01465846
Q9NRJ5;0,3219764;0.03988914
Q9NRK6;0,7835461;0.03399187
Q9NRL2;0,4023764;0.04165442
Q9NRL3;0,0799129;0.02271147
Q9NRM0;0,015942448;0.02761312
Q9NRM6;0,0224726;0.005129878
Q9NRN7;0,1206309;0.02347867
Q9NRN9;0,01195232;0.02070203
Q9NRP0;2,061675;0.2002752
Q9NRP2;0,5629929;0.4676825
Q9NRQ2;0;0
Q9NRR3;0,3363528;0.08426108
Q9NRR4;0,022737332;0.027310912
Q9NRR5;2,416968;0.2260668
Q9NRS6;0,1594283;0.0303762
Q9NRV9;5,936699;0.857882
Q9NRW1;0;0
Q9NRW3;0,1055365;0.00423258
Q9NRW4;0;0
Q9NRW7;0,1317009;0.007939991
Q9NRX1;2,242397;0.1035265
Q9NRX2;5,325336;0.2207206
Q9NRX4;6,481344;0.3984116
Q9NRX5;0,1634229;0.0300408
Q9NRY2;0,7292272;0.5596272
Q9NRY4;0,05403342;0.01726935
Q9NRY5;0,196936;0.009381774
Q9NRZ7;3,346995;0.05077089
Q9NRZ9;2,0544664;0.067041472
Q9NS00;0,5811052;0.1529974
Q9NS15;0;0
Q9NS18;0;0
Q9NS69;18,12372;1.092009
Q9NS73;0,15407432;0.024391632
Q9NS82;0,03149104;0.002947687
Q9NS86;0,16438;0.02906475
Q9NS87;0,04150224;0.018706264
Q9NS91;0,02602447;0.007209272
Q9NS93;0,004908176;0.008501211
Q9NSA3;1,865284;1.507104
Q9NSB2;0;0
Q9NSB4;0;0
Q9NSB8;0;0
Q9NSC2;0,04440226;0.004786238
Q9NSD9;3,359357;0.2339464
Q9NSE4;4,069286;0.4238643
Q9NSI2;1,848825;0.5898014
Q9NSI6;0,017932356;0.0009557091
Q9NSI8;0,003533184;0.006119654
Q9NSK0;2,8784532;0.13235228
Q9NSK7;1,2518871;0.16116468
Q9NSQ0;0,4581097;0.07343831
Q9NST1;0,0200993;0.001519347
Q9NSU2;0;0
Q9NSY0;0;0
Q9NSY1;0,006728211;0.011653605
Q9NSY2;0;0
Q9NT62;0,2347918;0.02645868
Q9NTG7;0,656943;0.1411449
Q9NTI5;4,19679;0.1435204
Q9NTJ3;1,6916212;0.3171414
Q9NTJ4;0,02896236;0.005303433
Q9NTJ5;2,312754;0.1559598
Q9NTK5;11,03929;0.8181273
Q9NTM9;0,09408092;0.02766386
Q9NTN3;0,2314048;0.0195637
Q9NTN9;0,3390246;0.24031065
Q9NTU7;0;0
Q9NTW7;0;0
Q9NTX5;7,214412;0.5395761
Q9NTZ6;0,776663;0.1224024
Q9NU22;0,1547171;0.0203313
Q9NU23;0,4870933;0.08655917
Q9NUA8;0,004667506;0.0008522553
Q9NUB1;12,692184;1.288194
Q9NUD5;1,507971;0.2073307
Q9NUD9;0,01471998;0.002578114
Q9NUE0;0,0526268;0.009733852
Q9NUG6;0,3053255;0.1135635
Q9NUI1;7,351704;0.4016511
Q9NUJ1;1,999613;0.2032542
Q9NUK0;0,65671;0.0678641
Q9NUL3;0,61136621;0.12663595
Q9NUL5;1,2285339;0.3151569
Q9NUL7;1,486206;0.2675727
Q9NUM3;0,02859988;0.0274555
Q9NUM4;0,1324207;0.07691211
Q9NUN5;0,027029476;0.04681644
Q9NUP1;0,04996109;0.01355664
Q9NUP7;0;0
Q9NUP9;4,817198;0.2390223
Q9NUQ2;0,3882138;0.04717434
Q9NUQ3;0,7444126;0.3858648
Q9NUQ6;2,0354483;0.52797381
Q9NUQ7;1,341106;0.1396779
Q9NUQ8;0,403214;0.05780802
Q9NUQ9;0,9496148;0.01783155
Q9NUS5;0;0
Q9NUT2;0,721981;0.12157598
Q9NUU7;2,870621;0.102929
Q9NUV7;0,4162702;0.07580084
Q9NUV9;0;0
Q9NUX5;0;0
Q9NUY8;0,13730074;0.02553936
Q9NV06;1,263296;0.0497492
Q9NV31;3,531231;0.5520147
Q9NV35;0,06731682;0.05867678
Q9NV56;0,2630305;0.007380107
Q9NV64;0,05572836;0.0334352
Q9NV66;0;0
Q9NV70;0,25697;0.00738787
Q9NV72;2,954631;0.51292
Q9NV79;0,04831026;0.003626223
Q9NV88;0,5660148;0.080298
Q9NV96;2,9385429;0.3409422
Q9NVA1;2,3491715;0.20812215
Q9NVA2;7,624076;0.5198824
Q9NVA4;0,02576797;0.02247983
Q9NVC3;0;0
Q9NVC6;0,2992362;0.06421116
Q9NVD7;0,7785964;0.06968892
Q9NVE5;0,011844753;0.020515713
Q9NVE7;0,02658987;0.01331636
Q9NVF7;0;0
Q9NVF9;0,04306971;0.05183229
Q9NVG8;0,7494066;0.08928754
Q9NVH0;0,1461762;0.07284106
Q9NVH1;3,521601;0.13407699
Q9NVH2;0,6796572;0.21245012
Q9NVH6;1,2594256;0.27154328
Q9NVI7;18,40502;0.4024156
Q9NVJ2;4,163792;0.5251632
Q9NVK5;0;0
Q9NVM6;0,06365845;0.05550046
Q9NVM9;0,1512823;0.04212995
Q9NVN3;0;0
Q9NVN8;0,1700164;0.0162264
Q9NVP1;4,146514;0.1565296
Q9NVP2;0,04087125;0.03546504
Q9NVQ4;0;0
Q9NVR2;0,1603437;0.009360284
Q9NVR5;0;0
Q9NVS2;5,870571;0.5146731
Q9NVS9;1,857032;0.2490126
Q9NVT9;0,8126119;0.09788571
Q9NVU0;0,26752635;0.008625685
Q9NVU7;0,6291144;0.0739767
Q9NVV0;0,5133624;0.007177684
Q9NVV4;0,9725597;0.1593526
Q9NVV5;4,954087;0.6166725
Q9NVX0;0,14213264;0.018715518
Q9NVX2;1,3985946;0.437134
Q9NVZ3;1,410064;0.01755268
Q9NW08;0,3439586;0.07335978
Q9NW13;5,131164;0.339488
Q9NW15;2,0027795;0.3257035
Q9NW61;0,08114458;0.04404148
Q9NW64;1,7154708;0.3071002
Q9NW68;1,8852096;0.20973904
Q9NW81;0,07195264;0.06247704
Q9NW82;0,1000413;0.00152876
Q9NW97;0,2111729;0.02757374
Q9NWA0;0,06912676;0.06655728
Q9NWB6;3,068426;0.4966728
Q9NWH2;0;0
Q9NWH9;0,3745599;0.1084843
Q9NWK9;0;0
Q9NWM8;0,54936;0.05686987
Q9NWQ8;0;0
Q9NWS0;0,114729;0.006850928
Q9NWS8;1,4411808;0.20651547
Q9NWT1;1,063404;0.4537122
Q9NWT6;0,3337528;0.3279573
Q9NWT8;0;0
Q9NWU1;0,8702636;0.1151133
Q9NWU2;0,2935181;0.02891345
Q9NWU5;8,634561;0.3551796
Q9NWV4;0,2876211;0.1315451
Q9NWV8;0,3586758;0.05777121
Q9NWW5;0,0255611;0.001489863
Q9NWW6;0;0
Q9NWW7;0;0
Q9NWX6;0,2742778;0.07580582
Q9NWY4;0,06804384;0.05908653
Q9NWZ3;0;0
Q9NWZ5;0,35723612;0.15657864
Q9NWZ8;0,2472944;0.07298793
Q9NX00;0,7251401;0.13185
Q9NX01;0;0
Q9NX05;0;0
Q9NX07;0;0
Q9NX08;0,6597906;0.06376016
Q9NX14;11,698018;0.4550676
Q9NX18;0;0
Q9NX20;2,15615;0.2828734
Q9NX24;5,106736;0.2532513
Q9NX38;0,02975982;0.05154552
Q9NX40;19,09084;0.95102
Q9NX46;0,8799633;0.2004135
Q9NX47;2,162469;0.2075967
Q9NX55;3,231168;0.2512368
Q9NX57;0,312822;0.02797747
Q9NX58;4,74781;0.423379
Q9NX61;0,02978962;0.005895452
Q9NX62;1,843959;0.1890281
Q9NX63;6,292114;1.261696
Q9NX70;0,3397103;0.008330967
Q9NX74;0,0636942;0.02497355
Q9NX76;0,5098629;0.1781335
Q9NX78;0,02418208;0.005587774
Q9NX95;0;0
Q9NXA8;1,812192;0.23968664
Q9NXB9;0,29503;0.1647223
Q9NXC2;0;0
Q9NXC5;0,01897643;0.0013438622
Q9NXD2;0,0711858;0.03384324
Q9NXE4;3,3504744;0.8144682
Q9NXE8;0,15384226;0.06371464
Q9NXF1;1,358673;0.11131398
Q9NXG2;0,9868219;0.1222835
Q9NXG6;0;0
Q9NXH8;0,04242152;0.02152928
Q9NXH9;0,5270984;0.11852866
Q9NXJ5;0,3253512;0.089555
Q9NXK8;0,0781397;0.06780774
Q9NXN4;0;0
Q9NXR1;0,167632;0.05319538
Q9NXR7;1,3096964;0.09864056
Q9NXR8;0,20029098;0.04178916
Q9NXS2;3,213085;1.232121
Q9NXU5;0,2636673;0.1231884
Q9NXV2;0,1147306;0.008427255
Q9NXV6;1,195428;0.1101325
Q9NXW2;1,8068444;0.8240364
Q9NXW9;0;0
Q9NXX6;0,686576;0.04050218
Q9NY12;4,65357;0.14053774
Q9NY15;0;0
Q9NY26;0,1606991;0.01960928
Q9NY27;2,5024404;0.05676978
Q9NY33;5,384973;1.1211429
Q9NY35;0,2338054;0.01460665
Q9NY59;0;0
Q9NY61;1,083274;0.1139799
Q9NY64;0,009847488;0.008554879
Q9NY65;0,3904028;0.273017
Q9NY84;0,004223694;0.007315656
Q9NY91;0,001747435;0.003026646
Q9NY93;2,936084;0.03912422
Q9NYB0;0,5017882;0.07466914
Q9NYB9;0,7252948;0.10340408
Q9NYF8;12,298998;0.21293202
Q9NYH9;0,8558749;0.1453994
Q9NYI0;0;0
Q9NYJ1;5,884462;0.6226086
Q9NYJ8;0,02188616;0.002027036
Q9NYK5;6,25498;1.5212242
Q9NYL2;0;0
Q9NYL4;1,2333784;0.625059
Q9NYL5;0;0
Q9NYL9;3,103419;0.2647084
Q9NYM9;0,9447912;0.1168629
Q9NYP7;1,0393371;0.15469509
Q9NYQ3;0;0
Q9NYR9;0;0
Q9NYS0;0,02548663;0.004964589
Q9NYS7;0;0
Q9NYT0;0;0
Q9NYU1;0,008562563;0.005846389
Q9NYU2;8,133134;0.4588686
Q9NYV4;0,9141897;0.08560293
Q9NYV6;0,03168035;0.008049912
Q9NYY8;2,183752;0.04141356
Q9NYZ1;0,6202185;0.07716602
Q9NZ01;20,66646;1.1092696
Q9NZ08;1,7413398;0.272138
Q9NZ09;0,005382164;0.00932218
Q9NZ32;0,2348428;0.02612965
Q9NZ42;0,72236;0.01856459
Q9NZ43;1,3259631;0.05409105
Q9NZ45;11,56937;0.808924
Q9NZ52;0,21806487;0.03162618
Q9NZ63;0,3293487;0.1085749
Q9NZA1;0;0
Q9NZB2;2,144911;0.32147455
Q9NZB8;0,16999752;0.09681704
Q9NZC3;0,08942011;0.05967243
Q9NZC7;0,32861832;0.3103593
Q9NZC9;0,02921268;0.004302955
Q9NZD2;0,1832793;0.1425929
Q9NZD4;0;0
Q9NZD8;0,39926;0.04605398
Q9NZE8;0,8226424;0.06566342
Q9NZH8;0,4567716;0.10789868
Q9NZI6;0,07483248;0.010599
Q9NZI7;0,0331606;0.02871898
Q9NZI8;39,30344;0.7488806
Q9NZJ5;0,1303457;0.01574441
Q9NZJ6;0,01216185;0.02106493
Q9NZJ7;0,996839;0.4239298
Q9NZJ9;0,1121055;0.0305439
Q9NZK5;0;0
Q9NZL4;0,3829708;0.216242
Q9NZL9;7,985556;1.0222584
Q9NZM3;0,38598608;0.029104248
Q9NZM4;0;0
Q9NZM5;0,7191324;0.01293779
Q9NZN3;0;0
Q9NZN4;0;0
Q9NZN5;0,06779452;0.013268854
Q9NZN8;1,238314;0.37719425
Q9NZP8;0,03605391;0.004183733
Q9NZQ3;0,08982695;0.012639945
Q9NZQ7;0;0
Q9NZQ8;0;0
Q9NZQ9;0;0
Q9NZR1;0;0
Q9NZT1;1,368893;0.3610309
Q9NZT2;1,0419088;0.13637318
Q9NZU5;0;0
Q9NZV6;0;0
Q9NZW5;0,4384276;0.02882503
Q9NZZ3;2,030356;0.2199756
Q9P000;1,3909396;0.1930496
Q9P003;0,119719;0.1037633
Q9P013;1,804121;0.2216697
Q9P015;2,19666;0.1250639
Q9P016;2,106474;0.4631908
Q9P021;0,7483716;0.1036283
Q9P031;0,5755758;0.04020417
Q9P032;3,370927;1.273401
Q9P035;7,857418;0.4988684
Q9P086;0;0
Q9P0B6;0;0
Q9P0I2;2,876114;0.286542
Q9P0J0;5,617449;1.026245
Q9P0J1;0,01283747;0.01145425
Q9P0J7;0;0
Q9P0K7;0,4491212;0.30218816
Q9P0L0;16,0131056;1.687676
Q9P0M2;0,008412059;0.007287054
Q9P0M6;3,566196;0.2985798
Q9P0M9;2,160079;0.6934622
Q9P0N9;0;0
Q9P0P0;0;0
Q9P0P8;0,1069771;0.06099188
Q9P0R6;0;0
Q9P0S2;0,4147909;0.4117895
Q9P0S9;0,373123;0.3952547
Q9P0T4;0,2046227;0.2057268
Q9P0T7;0,1361801;0.0689386
Q9P0U1;17,46941;5.045833
Q9P0U3;0;0
Q9P0U4;0,12631698;0.12603512
Q9P0V3;0,2093266;0.0380404
Q9P0V9;0,4706442;0.07586964
Q9P0W2;0;0
Q9P0Z9;5,147096;0.8478404
Q9P1F3;0;0
Q9P1Q0;0,19322005;0.03785999
Q9P1U1;0;0
Q9P1W8;0,30757528;0.05676524
Q9P1Y5;0,4450552;0.02886862
Q9P1Y6;0,1246911;0.03073527
Q9P1Z2;0;0
Q9P206;0,23238684;0.09429108
Q9P215;0;0
Q9P241;0;0
Q9P253;0,09847285;0.006090299
Q9P258;0,9761713;0.2409351
Q9P260;0,2535998;0.062024
Q9P265;0,3383622;0.1081605
Q9P270;0,2473229;0.0212326
Q9P275;0,507712;0.06714986
Q9P278;0,03989804;0.06910542
Q9P286;0,3436391;0.0460204
Q9P287;7,788132;0.8657604
Q9P289;2,3699643;0.10301223
Q9P299;0;0
Q9P2A4;0;0
Q9P2B2;0,04720994;0.004959428
Q9P2C4;0,3355855;0.04394276
Q9P2D0;0,06397659;0.018424944
Q9P2D1;0,016302038;0.00447145
Q9P2D3;0,17832576;0.027706194
Q9P2E3;0;0
Q9P2E9;36,181577;0.54652456
Q9P2F9;0;0
Q9P2G1;0;0
Q9P2G3;0,8986548;0.1264906
Q9P2H5;0;0
Q9P2I0;0,79799;0.01591757
Q9P2J5;1,954281;0.05200197
Q9P2J8;2,954631;0.51292
Q9P2J9;0,06040568;0.00395934
Q9P2K2;0,005391555;0.006098627
Q9P2K3;0,06068192;0.02713972
Q9P2K5;0,4037166;0.04826772
Q9P2K8;0,05910477;0.0020327097
Q9P2K9;0;0
Q9P2L0;0,3235084;0.02991602
Q9P2M7;0;0
Q9P2N5;0,6830761;0.0831905
Q9P2N6;0,13550376;0.0054841472
Q9P2P1;0,003640194;0.003630858
Q9P2P5;0,2526022;0.2216872
Q9P2P6;0;0
Q9P2R3;0,5728464;0.11684961
Q9P2R6;0;0
Q9P2R7;10,521906;0.5068324
Q9P2T1;5,649106;0.5761954
Q9P2W9;1,052135;0.05603714
Q9P2X0;8,328138;1.6220796
Q9P2X3;0;0
Q9P2Y4;0,1699908;0.0107192
Q9P2Y5;0;0
Q9TQE0;0;0
Q9UBB4;5,015212;0.2359696
Q9UBB5;0,08233406;0.03979
Q9UBB6;0,08024778;0.04487055
Q9UBB9;0,811343;0.01317743
Q9UBC0;0,01673086;0.01451332
Q9UBC2;2,0133552;0.09178575
Q9UBC3;1,0374714;0.15971904
Q9UBC5;0,03817369;0.002570283
Q9UBC9;0;0
Q9UBD5;0,3123117;0.03057105
Q9UBE0;11,583861;0.8386053
Q9UBE8;1,446365;0.238383
Q9UBF2;0,5263754;0.04583965
Q9UBF6;0;0
Q9UBF8;0,06950817;0.004249626
Q9UBG3;0;0
Q9UBG7;0,08869779;0.004754213
Q9UBH6;0;0
Q9UBI1;0,06910725;0.05222043
Q9UBI6;0;0
Q9UBK7;0,024775023;0.04291161
Q9UBK8;0,07351356;0.03681526
Q9UBK9;0;0
Q9UBL3;2,9081919;0.29180958
Q9UBM1;0;0
Q9UBM7;12,84371;1.134396
Q9UBN7;0,06329248;0.00460532
Q9UBP0;0,29429688;0.03755796
Q9UBP6;2,161362;0.2458816
Q9UBQ0;8,665938;0.5525884
Q9UBQ5;3,023477;0.1684273
Q9UBQ6;0,5706354;0.1846947
Q9UBQ7;5,984541;0.2937312
Q9UBR1;0;0
Q9UBR2;0;0
Q9UBS0;0,09446986;0.004725565
Q9UBS3;0;0
Q9UBS4;6,004814;0.7185137
Q9UBS8;0;0
Q9UBS9;0,005877794;0.00528969
Q9UBT2;2,53325;0.248541
Q9UBT6;0;0
Q9UBT7;0,7328415;0.11561541
Q9UBU6;1,365128;0.08773496
Q9UBU8;1,316031;0.4444278
Q9UBU9;3,846002;0.08087784
Q9UBV2;2,21906;0.2091934
Q9UBV7;0,3058571;0.05861739
Q9UBV8;0,1234123;0.08995965
Q9UBW5;0,2863034;0.4670454
Q9UBW7;0,17038216;0.007660146
Q9UBW8;0,9486029;0.03156375
Q9UBX1;0;0
Q9UBX3;6,426704;1.4248934
Q9UBY8;0,05855477;0.02873546
Q9UBZ9;17,031156;1.2485538
Q9UDR5;1,991454;0.07375146
Q9UDT6;0,15213948;0.05204676
Q9UDW1;12,770166;0.6594038
Q9UDX3;0;0
Q9UDX4;0;0
Q9UDX5;0,4230798;0.3801614
Q9UDY2;9,748585;0.3058964
Q9UDY4;0,06532779;0.01617829
Q9UDY8;0,2147972;0.014162482
Q9UEE9;1,3193408;0.2965378
Q9UER7;0,17124012;0.008050731
Q9UET6;0;0
Q9UEU0;0,8542683;0.19428591
Q9UEW8;0,2797527;0.03467397
Q9UEY8;1,4964734;0.08640482
Q9UF11;0,0885714;0.019643624
Q9UF12;0,4124891;0.01916735
Q9UF33;0,9611876;0.2566232
Q9UF56;0;0
Q9UFB7;0,04841947;0.01863884
Q9UFC0;0,2818259;0.02980926
Q9UFG5;6,061244;1.604279
Q9UFN0;0,39384;0.05838335
Q9UFW8;0,3625781;0.03487627
Q9UG56;0,6569596;0.10777328
Q9UG63;0,4127342;0.005639333
Q9UGC7;0,021441825;0.018604557
Q9UGH3;0,1174958;0.01533341
Q9UGI8;0,8944644;0.15046272
Q9UGJ0;0;0
Q9UGJ1;0,04173458;0.03945286
Q9UGK3;0,038908;0.005940626
