Gene stable ID,Gene name,HGNC ID,UniProtKB/Swiss-Prot ID
ENSG00000186354,C9orf47,HGNC:23669,Q6ZRZ4
ENSG00000145536,ADAMTS16,HGNC:17108,
ENSG00000186354,C9orf47,HGNC:23669,
ENSG00000145536,ADAMTS16,HGNC:17108,Q8TE57
ENSG00000204644,ZFP57,HGNC:18791,Q9NU63
ENSG00000137699,TRIM29,HGNC:17274,
ENSG00000173918,C1QTNF1,HGNC:14324,
ENSG00000197580,BCO2,HGNC:18503,Q9BYV7
ENSG00000104957,CCDC130,HGNC:28118,P13994
ENSG00000197580,BCO2,HGNC:18503,
ENSG00000123609,NMI,HGNC:7854,Q13287
ENSG00000123609,NMI,HGNC:7854,
ENSG00000104957,CCDC130,HGNC:28118,
ENSG00000134809,TIMM10,HGNC:11814,P62072
ENSG00000136878,USP20,HGNC:12619,Q9Y2K6
ENSG00000173918,C1QTNF1,HGNC:14324,Q9BXJ1
ENSG00000101331,CCM2L,HGNC:16153,Q9NUG4
ENSG00000150783,TEX12,HGNC:11734,Q9BXU0
ENSG00000101331,CCM2L,HGNC:16153,
ENSG00000143318,CASQ1,HGNC:1512,P31415
ENSG00000139970,RTN1,HGNC:10467,
ENSG00000139970,RTN1,HGNC:10467,Q16799
ENSG00000143318,CASQ1,HGNC:1512,
ENSG00000123610,TNFAIP6,HGNC:11898,P98066
ENSG00000214872,SMTNL1,HGNC:32394,
ENSG00000167280,ENGASE,HGNC:24622,
ENSG00000214872,SMTNL1,HGNC:32394,A8MU46
ENSG00000005884,ITGA3,HGNC:6139,
ENSG00000204370,SDHD,HGNC:10683,O14521
ENSG00000204370,SDHD,HGNC:10683,
ENSG00000273645,KBTBD11,HGNC:29104,O94819
ENSG00000167280,ENGASE,HGNC:24622,Q8NFI3
ENSG00000104979,C19orf53,HGNC:24991,Q9UNZ5
ENSG00000150779,TIMM8B,HGNC:11818,Q9Y5J9
ENSG00000104979,C19orf53,HGNC:24991,
ENSG00000150779,TIMM8B,HGNC:11818,
ENSG00000037757,MRI1,HGNC:28469,Q9BV20
ENSG00000099341,PSMD8,HGNC:9566,P48556
ENSG00000113552,GNPDA1,HGNC:4417,
ENSG00000099341,PSMD8,HGNC:9566,
ENSG00000113552,GNPDA1,HGNC:4417,P46926
ENSG00000128487,SPECC1,HGNC:30615,Q5M775
ENSG00000128487,SPECC1,HGNC:30615,
ENSG00000091947,TMEM101,HGNC:28653,Q96IK0
ENSG00000091947,TMEM101,HGNC:28653,
ENSG00000167281,RBFOX3,HGNC:27097,
ENSG00000156587,UBE2L6,HGNC:12490,O14933
ENSG00000005884,ITGA3,HGNC:6139,P26006
ENSG00000167281,RBFOX3,HGNC:27097,A6NFN3
ENSG00000156587,UBE2L6,HGNC:12490,
ENSG00000161652,IZUMO2,HGNC:28518,Q6UXV1
ENSG00000161652,IZUMO2,HGNC:28518,
ENSG00000146005,PSD2,HGNC:19092,Q9BQI7
ENSG00000148082,SHC3,HGNC:18181,Q92529
ENSG00000283071,AL161669.4,,
ENSG00000148082,SHC3,HGNC:18181,
ENSG00000182156,ENPP7,HGNC:23764,Q6UWV6
ENSG00000161654,LSM12,HGNC:26407,Q3MHD2
ENSG00000162734,PEA15,HGNC:8822,Q15121
ENSG00000204642,HLA-F,HGNC:4963,P30511
ENSG00000182156,ENPP7,HGNC:23764,
ENSG00000161654,LSM12,HGNC:26407,
ENSG00000162734,PEA15,HGNC:8822,
ENSG00000205436,EXOC3L4,HGNC:20120,Q17RC7
ENSG00000205436,EXOC3L4,HGNC:20120,
ENSG00000055211,GINM1,HGNC:21074,Q9NU53
ENSG00000173894,CBX2,HGNC:1552,Q14781
ENSG00000055211,GINM1,HGNC:21074,
ENSG00000204642,HLA-F,HGNC:4963,
ENSG00000126262,FFAR2,HGNC:4501,O15552
ENSG00000164151,ICE1,HGNC:29154,
ENSG00000131507,NDFIP1,HGNC:17592,Q9BT67
ENSG00000141570,CBX8,HGNC:15962,Q9HC52
ENSG00000141570,CBX8,HGNC:15962,
ENSG00000164151,ICE1,HGNC:29154,Q9Y2F5
ENSG00000129534,MIS18BP1,HGNC:20190,Q6P0N0
ENSG00000155506,LARP1,HGNC:29531,Q6PKG0
ENSG00000141582,CBX4,HGNC:1554,O00257
ENSG00000129534,MIS18BP1,HGNC:20190,
ENSG00000141582,CBX4,HGNC:1554,
ENSG00000132003,ZSWIM4,HGNC:25704,Q9H7M6
ENSG00000132003,ZSWIM4,HGNC:25704,
ENSG00000137522,RNF121,HGNC:21070,Q9H920
ENSG00000137522,RNF121,HGNC:21070,
ENSG00000155506,LARP1,HGNC:29531,
ENSG00000187678,SPRY4,HGNC:15533,
ENSG00000187678,SPRY4,HGNC:15533,Q9C004
ENSG00000149131,SERPING1,HGNC:1228,
ENSG00000188508,KRTDAP,HGNC:16313,P60985
ENSG00000123975,CKS2,HGNC:2000,P33552
ENSG00000149131,SERPING1,HGNC:1228,P05155
ENSG00000113578,FGF1,HGNC:3665,P05230
ENSG00000179168,GGN,HGNC:18869,Q86UU5
ENSG00000178175,ZNF366,HGNC:18316,Q8N895
ENSG00000113578,FGF1,HGNC:3665,
ENSG00000179168,GGN,HGNC:18869,
ENSG00000178175,ZNF366,HGNC:18316,
ENSG00000122180,MYOG,HGNC:7612,P15173
ENSG00000167291,TBC1D16,HGNC:28356,Q8TBP0
ENSG00000088038,CNOT3,HGNC:7879,O75175
ENSG00000167291,TBC1D16,HGNC:28356,
ENSG00000088038,CNOT3,HGNC:7879,
ENSG00000131951,LRRC9,HGNC:19848,Q6ZRR7
ENSG00000163485,ADORA1,HGNC:262,P30542
ENSG00000105617,LENG1,HGNC:15502,Q96BZ8
ENSG00000131951,LRRC9,HGNC:19848,
ENSG00000144580,CNOT9,HGNC:10445,Q92600
ENSG00000144580,CNOT9,HGNC:10445,
ENSG00000163485,ADORA1,HGNC:262,
ENSG00000184232,OAF,HGNC:28752,Q86UD1
ENSG00000184232,OAF,HGNC:28752,
ENSG00000187556,NANOS3,HGNC:22048,P60323
ENSG00000117505,DR1,HGNC:3017,Q01658
ENSG00000136811,ODF2,HGNC:8114,
ENSG00000187239,FNBP1,HGNC:17069,Q96RU3
ENSG00000187239,FNBP1,HGNC:17069,
ENSG00000165684,SNAPC4,HGNC:11137,Q5SXM2
ENSG00000186625,KATNA1,HGNC:6216,O75449
ENSG00000165684,SNAPC4,HGNC:11137,
ENSG00000141519,CCDC40,HGNC:26090,Q4G0X9
ENSG00000141519,CCDC40,HGNC:26090,
ENSG00000186625,KATNA1,HGNC:6216,
ENSG00000185215,TNFAIP2,HGNC:11895,
ENSG00000188766,SPRED3,HGNC:31041,
ENSG00000188766,SPRED3,HGNC:31041,Q2MJR0
ENSG00000185215,TNFAIP2,HGNC:11895,Q03169
ENSG00000122483,CCDC18,HGNC:30370,Q5T9S5
ENSG00000122483,CCDC18,HGNC:30370,
ENSG00000171298,GAA,HGNC:4065,
ENSG00000196155,PLEKHG4,HGNC:24501,Q58EX7
ENSG00000117500,TMED5,HGNC:24251,Q9Y3A6
ENSG00000117500,TMED5,HGNC:24251,
ENSG00000171298,GAA,HGNC:4065,P10253
ENSG00000141543,EIF4A3,HGNC:18683,P38919
ENSG00000141543,EIF4A3,HGNC:18683,
ENSG00000196155,PLEKHG4,HGNC:24501,
ENSG00000083312,TNPO1,HGNC:6401,Q92973
ENSG00000168676,KCTD19,HGNC:24753,
ENSG00000083312,TNPO1,HGNC:6401,
ENSG00000168676,KCTD19,HGNC:24753,Q17RG1
ENSG00000120071,KANSL1,HGNC:24565,Q7Z3B3
ENSG00000164180,TMEM161B,HGNC:28483,
ENSG00000120071,KANSL1,HGNC:24565,
ENSG00000132016,C19orf57,HGNC:28153,
ENSG00000132016,C19orf57,HGNC:28153,Q0VDD7
ENSG00000164180,TMEM161B,HGNC:28483,Q8NDZ6
ENSG00000132024,CC2D1A,HGNC:30237,Q6P1N0
ENSG00000132024,CC2D1A,HGNC:30237,
ENSG00000146242,TPBG,HGNC:12004,Q13641
ENSG00000065618,COL17A1,HGNC:2194,Q9UMD9
ENSG00000101336,HCK,HGNC:4840,
ENSG00000065618,COL17A1,HGNC:2194,
ENSG00000166793,YPEL4,HGNC:18328,
ENSG00000166793,YPEL4,HGNC:18328,Q96NS1
ENSG00000181045,SLC26A11,HGNC:14471,
ENSG00000172409,CLP1,HGNC:16999,
ENSG00000187742,SECISBP2,HGNC:30972,Q96T21
ENSG00000172409,CLP1,HGNC:16999,Q92989
ENSG00000101336,HCK,HGNC:4840,P08631
ENSG00000187742,SECISBP2,HGNC:30972,
ENSG00000133398,MED10,HGNC:28760,Q9BTT4
ENSG00000133055,MYBPH,HGNC:7552,Q13203
ENSG00000133055,MYBPH,HGNC:7552,
ENSG00000188389,PDCD1,HGNC:8760,Q15116
ENSG00000188389,PDCD1,HGNC:8760,
ENSG00000165496,RPL10L,HGNC:17976,Q96L21
ENSG00000181045,SLC26A11,HGNC:14471,Q86WA9
ENSG00000188011,RTP5,HGNC:26585,
ENSG00000188011,RTP5,HGNC:26585,Q14D33
ENSG00000216921,AC131097.2,,
ENSG00000141527,CARD14,HGNC:16446,
ENSG00000132716,DCAF8,HGNC:24891,Q5TAQ9
ENSG00000132716,DCAF8,HGNC:24891,
ENSG00000141527,CARD14,HGNC:16446,Q9BXL6
ENSG00000162735,PEX19,HGNC:9713,P40855
ENSG00000162735,PEX19,HGNC:9713,
ENSG00000105357,MYH14,HGNC:23212,Q7Z406
ENSG00000258465,AL139011.2,,
ENSG00000215218,UBE2QL1,HGNC:37269,A1L167
ENSG00000139915,MDGA2,HGNC:19835,Q7Z553
ENSG00000106462,EZH2,HGNC:3527,
ENSG00000181523,SGSH,HGNC:10818,
ENSG00000139915,MDGA2,HGNC:19835,
ENSG00000181523,SGSH,HGNC:10818,P51688
ENSG00000187559,FOXD4L3,HGNC:18523,Q6VB84
ENSG00000105357,MYH14,HGNC:23212,
ENSG00000118420,UBE3D,HGNC:21381,Q7Z6J8
ENSG00000118420,UBE3D,HGNC:21381,
ENSG00000136811,ODF2,HGNC:8114,Q5BJF6
ENSG00000133048,CHI3L1,HGNC:1932,P36222
ENSG00000133048,CHI3L1,HGNC:1932,
ENSG00000115556,PLCD4,HGNC:9062,Q9BRC7
ENSG00000115556,PLCD4,HGNC:9062,
ENSG00000106462,EZH2,HGNC:3527,Q15910
ENSG00000154330,PGM5,HGNC:8908,Q15124
ENSG00000154330,PGM5,HGNC:8908,
ENSG00000198393,ZNF26,HGNC:13053,
ENSG00000198393,ZNF26,HGNC:13053,P17031
ENSG00000141349,G6PC3,HGNC:24861,Q9BUM1
ENSG00000141349,G6PC3,HGNC:24861,
ENSG00000148358,GPR107,HGNC:17830,Q5VW38
ENSG00000156599,ZDHHC5,HGNC:18472,Q9C0B5
ENSG00000156599,ZDHHC5,HGNC:18472,
ENSG00000148358,GPR107,HGNC:17830,
ENSG00000173818,ENDOV,HGNC:26640,
ENSG00000145545,SRD5A1,HGNC:11284,P18405
ENSG00000145545,SRD5A1,HGNC:11284,
ENSG00000156384,SFR1,HGNC:29574,Q86XK3
ENSG00000225748,PRRC2A,HGNC:13918,P48634
ENSG00000037474,NSUN2,HGNC:25994,Q08J23
ENSG00000170298,LGALS9B,HGNC:24842,Q3B8N2
ENSG00000170298,LGALS9B,HGNC:24842,
ENSG00000037474,NSUN2,HGNC:25994,
ENSG00000156603,MED19,HGNC:29600,A0JLT2
ENSG00000156603,MED19,HGNC:29600,
ENSG00000181778,TMEM252,HGNC:28537,Q8N6L7
ENSG00000173818,ENDOV,HGNC:26640,Q8N8Q3
ENSG00000100664,EIF5,HGNC:3299,P55010
ENSG00000100664,EIF5,HGNC:3299,
ENSG00000198040,ZNF84,HGNC:13159,
ENSG00000198040,ZNF84,HGNC:13159,P51523
ENSG00000158458,NRG2,HGNC:7998,O14511
ENSG00000133063,CHIT1,HGNC:1936,Q13231
ENSG00000133063,CHIT1,HGNC:1936,
ENSG00000107130,NCS1,HGNC:3953,P62166
ENSG00000158458,NRG2,HGNC:7998,
ENSG00000274137,MYOM2,HGNC:7614,P54296
ENSG00000274137,MYOM2,HGNC:7614,
ENSG00000197748,CFAP43,HGNC:26684,
ENSG00000173821,RNF213,HGNC:14539,
ENSG00000173821,RNF213,HGNC:14539,Q63HN8
ENSG00000197748,CFAP43,HGNC:26684,Q8NDM7
ENSG00000145819,ARHGAP26,HGNC:17073,Q9UNA1
ENSG00000013375,PGM3,HGNC:8907,
ENSG00000145819,ARHGAP26,HGNC:17073,
ENSG00000114491,UMPS,HGNC:12563,P11172
ENSG00000171246,NPTX1,HGNC:7952,Q15818
ENSG00000213741,RPS29,HGNC:10419,P62273
ENSG00000213741,RPS29,HGNC:10419,
ENSG00000013375,PGM3,HGNC:8907,O95394
ENSG00000114491,UMPS,HGNC:12563,
ENSG00000142541,RPL13A,HGNC:10304,P40429
ENSG00000165501,LRR1,HGNC:19742,Q96L50
ENSG00000142541,RPL13A,HGNC:10304,
ENSG00000165501,LRR1,HGNC:19742,
ENSG00000104872,PIH1D1,HGNC:26075,
ENSG00000083097,DOPEY1,HGNC:21194,Q5JWR5
ENSG00000083097,DOPEY1,HGNC:21194,
ENSG00000141564,RPTOR,HGNC:30287,
ENSG00000013392,RWDD2A,HGNC:21385,Q9UIY3
ENSG00000187866,FAM122A,HGNC:23490,Q96E09
ENSG00000104872,PIH1D1,HGNC:26075,Q9NWS0
ENSG00000141564,RPTOR,HGNC:30287,Q8N122
ENSG00000107242,PIP5K1B,HGNC:8995,O14986
ENSG00000090554,FLT3LG,HGNC:3766,
ENSG00000107242,PIP5K1B,HGNC:8995,
ENSG00000138162,TACC2,HGNC:11523,O95359
ENSG00000159388,BTG2,HGNC:1131,P78543
ENSG00000138162,TACC2,HGNC:11523,
ENSG00000177103,DSCAML1,HGNC:14656,
ENSG00000090554,FLT3LG,HGNC:3766,P49771
ENSG00000154237,LRRK1,HGNC:18608,Q38SD2
ENSG00000154237,LRRK1,HGNC:18608,
ENSG00000177103,DSCAML1,HGNC:14656,Q8TD84
ENSG00000137731,FXYD2,HGNC:4026,P54710
ENSG00000176108,CHMP6,HGNC:25675,
ENSG00000184254,ALDH1A3,HGNC:409,
ENSG00000176108,CHMP6,HGNC:25675,Q96FZ7
ENSG00000148834,GSTO1,HGNC:13312,P78417
ENSG00000161618,ALDH16A1,HGNC:28114,Q8IZ83
ENSG00000148834,GSTO1,HGNC:13312,
ENSG00000161618,ALDH16A1,HGNC:28114,
ENSG00000184254,ALDH1A3,HGNC:409,P47895
ENSG00000269469,AC010619.1,,
ENSG00000122176,FMOD,HGNC:3774,Q06828
ENSG00000185129,PURA,HGNC:9701,Q00577
ENSG00000165502,RPL36AL,HGNC:10346,Q969Q0
ENSG00000188783,PRELP,HGNC:9357,P51888
ENSG00000168282,MGAT2,HGNC:7045,Q10469
ENSG00000137726,FXYD6,HGNC:4030,Q9H0Q3
ENSG00000137726,FXYD6,HGNC:4030,
ENSG00000108840,HDAC5,HGNC:14068,Q9UQL6
ENSG00000108840,HDAC5,HGNC:14068,
ENSG00000182700,IGIP,HGNC:33847,A6NJ69
ENSG00000225180,AATK-AS1,HGNC:40053,
ENSG00000157107,FCHO2,HGNC:25180,Q0JRZ9
ENSG00000157107,FCHO2,HGNC:25180,
ENSG00000255245,FXYD6-FXYD2,HGNC:39978,
ENSG00000181409,AATK,HGNC:21,Q6ZMQ8
ENSG00000181409,AATK,HGNC:21,
ENSG00000065621,GSTO2,HGNC:23064,Q9H4Y5
ENSG00000100749,VRK1,HGNC:12718,Q99986
ENSG00000100749,VRK1,HGNC:12718,
ENSG00000165506,DNAAF2,HGNC:20188,Q9NVR5
ENSG00000120306,CYSTM1,HGNC:30239,Q9H1C7
ENSG00000188770,OPTC,HGNC:8158,Q9UBM4
ENSG00000188770,OPTC,HGNC:8158,
ENSG00000113068,PFDN1,HGNC:8866,O60925
ENSG00000113068,PFDN1,HGNC:8866,
ENSG00000148841,ITPRIP,HGNC:29370,Q8IWB1
ENSG00000148841,ITPRIP,HGNC:29370,
ENSG00000214819,CDRT15L2,HGNC:34075,A8MXV6
ENSG00000125319,C17orf53,HGNC:28460,Q8N3J3
ENSG00000131400,NAPSA,HGNC:13395,O96009
ENSG00000131400,NAPSA,HGNC:13395,
ENSG00000131398,KCNC3,HGNC:6235,
ENSG00000113070,HBEGF,HGNC:3059,Q99075
ENSG00000131398,KCNC3,HGNC:6235,Q14003
ENSG00000171777,RASGRP4,HGNC:18958,Q8TDF6
ENSG00000161664,ASB16,HGNC:19768,
ENSG00000161664,ASB16,HGNC:19768,Q96NS5
ENSG00000165059,PRKACG,HGNC:9382,P22612
ENSG00000131408,NR1H2,HGNC:7965,
ENSG00000176605,C14orf177,HGNC:26375,Q52M58
ENSG00000176605,C14orf177,HGNC:26375,
ENSG00000120051,CFAP58,HGNC:26676,Q5T655
ENSG00000120051,CFAP58,HGNC:26676,
ENSG00000168591,TMUB2,HGNC:28459,
ENSG00000168591,TMUB2,HGNC:28459,Q71RG4
ENSG00000171777,RASGRP4,HGNC:18958,
ENSG00000130244,FAM98C,HGNC:27119,
ENSG00000131408,NR1H2,HGNC:7965,P55055
ENSG00000130244,FAM98C,HGNC:27119,Q17RN3
ENSG00000175866,BAIAP2,HGNC:947,Q9UQB8
ENSG00000175866,BAIAP2,HGNC:947,
ENSG00000058668,ATP2B4,HGNC:817,P23634
ENSG00000058668,ATP2B4,HGNC:817,
ENSG00000148357,HMCN2,HGNC:21293,Q8NDA2
ENSG00000131023,LATS1,HGNC:6514,O95835
ENSG00000119392,GLE1,HGNC:4315,Q53GS7
ENSG00000148357,HMCN2,HGNC:21293,
ENSG00000131023,LATS1,HGNC:6514,
ENSG00000165060,FXN,HGNC:3951,Q16595
ENSG00000127152,BCL11B,HGNC:13222,Q9C0K0
ENSG00000165060,FXN,HGNC:3951,
ENSG00000127152,BCL11B,HGNC:13222,
ENSG00000157111,TMEM171,HGNC:27031,Q8WVE6
ENSG00000228696,ARL17B,HGNC:32387,Q8IVW1
ENSG00000228696,ARL17B,HGNC:32387,
ENSG00000176681,LRRC37A,HGNC:29069,
ENSG00000176681,LRRC37A,HGNC:29069,A6NMS7
ENSG00000156395,SORCS3,HGNC:16699,Q9UPU3
ENSG00000156395,SORCS3,HGNC:16699,
ENSG00000113073,SLC4A9,HGNC:11035,Q96Q91
ENSG00000100479,POLE2,HGNC:9178,P56282
ENSG00000100479,POLE2,HGNC:9178,
ENSG00000141577,CEP131,HGNC:29511,Q9UPN4
ENSG00000164325,TMEM174,HGNC:28187,Q8WUU8
ENSG00000141577,CEP131,HGNC:29511,
ENSG00000183576,SETD3,HGNC:20493,Q86TU7
ENSG00000183576,SETD3,HGNC:20493,
ENSG00000167302,TEPSIN,HGNC:26458,Q96N21
ENSG00000167302,TEPSIN,HGNC:26458,
ENSG00000224877,NDUFAF8,HGNC:33551,A1L188
ENSG00000224877,NDUFAF8,HGNC:33551,
ENSG00000248746,ACTN3,HGNC:165,
ENSG00000248746,ACTN3,HGNC:165,Q08043
ENSG00000113580,NR3C1,HGNC:7978,P04150
ENSG00000157637,SLC38A10,HGNC:28237,Q9HBR0
ENSG00000113580,NR3C1,HGNC:7978,
ENSG00000157637,SLC38A10,HGNC:28237,
ENSG00000251493,FOXD1,HGNC:3802,Q16676
ENSG00000087152,ATXN7L3,HGNC:25416,
ENSG00000185332,TMEM105,HGNC:26794,Q8N8V8
ENSG00000185332,TMEM105,HGNC:26794,
ENSG00000122188,LAX1,HGNC:26005,Q8IWV1
ENSG00000087152,ATXN7L3,HGNC:25416,Q14CW9
ENSG00000130707,ASS1,HGNC:758,P00966
ENSG00000130707,ASS1,HGNC:758,
ENSG00000266074,BAHCC1,HGNC:29279,
ENSG00000145741,BTF3,HGNC:1125,P20290
ENSG00000145741,BTF3,HGNC:1125,
ENSG00000184009,ACTG1,HGNC:144,P63261
ENSG00000184009,ACTG1,HGNC:144,
ENSG00000124422,USP22,HGNC:12621,Q9UPT9
ENSG00000124422,USP22,HGNC:12621,
ENSG00000186765,FSCN2,HGNC:3960,O14926
ENSG00000205212,CCDC144NL,HGNC:33735,Q6NUI1
ENSG00000108312,UBTF,HGNC:12511,P17480
ENSG00000108312,UBTF,HGNC:12511,
ENSG00000185504,FAAP100,HGNC:26171,
ENSG00000185504,FAAP100,HGNC:26171,Q0VG06
ENSG00000150787,PTS,HGNC:9689,Q03393
ENSG00000150787,PTS,HGNC:9689,
ENSG00000188771,PLET1,HGNC:30053,Q6UQ28
ENSG00000182446,NPLOC4,HGNC:18261,Q8TAT6
ENSG00000182446,NPLOC4,HGNC:18261,
ENSG00000137496,IL18BP,HGNC:5987,O95998
ENSG00000137496,IL18BP,HGNC:5987,
ENSG00000182612,TSPAN10,HGNC:29942,
ENSG00000090061,CCNK,HGNC:1596,O75909
ENSG00000090061,CCNK,HGNC:1596,
ENSG00000185527,PDE6G,HGNC:8789,
ENSG00000185527,PDE6G,HGNC:8789,P18545
ENSG00000205476,CCDC85C,HGNC:35459,A6NKD9
ENSG00000205476,CCDC85C,HGNC:35459,
ENSG00000108018,SORCS1,HGNC:16697,Q8WY21
ENSG00000204237,OXLD1,HGNC:27901,Q5BKU9
ENSG00000108018,SORCS1,HGNC:16697,
ENSG00000204237,OXLD1,HGNC:27901,
ENSG00000185298,CCDC137,HGNC:33451,Q6PK04
ENSG00000184154,LRTOMT,HGNC:25033,
ENSG00000185298,CCDC137,HGNC:33451,
ENSG00000142534,RPS11,HGNC:10384,P62280
ENSG00000142534,RPS11,HGNC:10384,
ENSG00000184154,LRTOMT,HGNC:25033,Q96E66
ENSG00000174080,CTSF,HGNC:2531,Q9UBX1
ENSG00000174080,CTSF,HGNC:2531,
ENSG00000075413,MARK3,HGNC:6897,
ENSG00000184154,LRTOMT,HGNC:25033,Q8WZ04
ENSG00000185359,HGS,HGNC:4897,
ENSG00000075413,MARK3,HGNC:6897,P27448
ENSG00000149357,LAMTOR1,HGNC:26068,
ENSG00000185359,HGS,HGNC:4897,O14964
ENSG00000149357,LAMTOR1,HGNC:26068,Q6IAA8
ENSG00000110200,ANAPC15,HGNC:24531,
ENSG00000257315,ZBED6,HGNC:33273,P86452
ENSG00000158497,HMHB1,HGNC:29677,
ENSG00000214087,ARL16,HGNC:27902,Q0P5N6
ENSG00000158497,HMHB1,HGNC:29677,O97980
ENSG00000214087,ARL16,HGNC:27902,
ENSG00000257315,ZBED6,HGNC:33273,
ENSG00000058673,ZC3H11A,HGNC:29093,
ENSG00000238083,LRRC37A2,HGNC:32404,A6NM11
ENSG00000262814,MRPL12,HGNC:10378,P52815
ENSG00000185829,ARL17A,HGNC:24096,Q8IVW1
ENSG00000185829,ARL17A,HGNC:24096,
ENSG00000262660,AC139530.2,,
ENSG00000183048,SLC25A10,HGNC:10980,
ENSG00000107164,FUBP3,HGNC:4005,Q96I24
ENSG00000183048,SLC25A10,HGNC:10980,Q9UBX3
ENSG00000110200,ANAPC15,HGNC:24531,P60006
ENSG00000058673,ZC3H11A,HGNC:29093,O75152
ENSG00000145817,YIPF5,HGNC:24877,Q969M3
ENSG00000145817,YIPF5,HGNC:24877,
ENSG00000215644,GCGR,HGNC:4192,P47871
ENSG00000215644,GCGR,HGNC:4192,
ENSG00000130711,PRDM12,HGNC:13997,Q9H4Q4
ENSG00000183775,KCTD16,HGNC:29244,Q68DU8
ENSG00000164331,ANKRA2,HGNC:13208,Q9H9E1
ENSG00000164331,ANKRA2,HGNC:13208,
ENSG00000149294,NCAM1,HGNC:7656,
ENSG00000149294,NCAM1,HGNC:7656,P13591
ENSG00000164338,UTP15,HGNC:25758,
ENSG00000225663,MCRIP1,HGNC:28007,C9JLW8
ENSG00000225663,MCRIP1,HGNC:28007,
ENSG00000073969,NSF,HGNC:8016,P46459
ENSG00000073969,NSF,HGNC:8016,
ENSG00000182676,PPP1R27,HGNC:16813,Q86WC6
ENSG00000182676,PPP1R27,HGNC:16813,
ENSG00000137497,NUMA1,HGNC:8059,
ENSG00000164338,UTP15,HGNC:25758,Q8TED0
ENSG00000185624,P4HB,HGNC:8548,P07237
ENSG00000130713,EXOSC2,HGNC:17097,Q13868
ENSG00000130713,EXOSC2,HGNC:17097,
ENSG00000185624,P4HB,HGNC:8548,
ENSG00000186314,PRELID2,HGNC:28306,Q8N945
ENSG00000186314,PRELID2,HGNC:28306,
ENSG00000119139,TJP2,HGNC:11828,
ENSG00000204928,GRXCR2,HGNC:33862,A6NFK2
ENSG00000204928,GRXCR2,HGNC:33862,
ENSG00000156463,SH3RF2,HGNC:26299,Q8TEC5
ENSG00000269404,SPIB,HGNC:11242,Q01892
ENSG00000269404,SPIB,HGNC:11242,
ENSG00000141522,ARHGDIA,HGNC:678,P52565
ENSG00000141522,ARHGDIA,HGNC:678,
ENSG00000131503,ANKHD1,HGNC:24714,Q8IWZ3
ENSG00000131503,ANKHD1,HGNC:24714,
ENSG00000119139,TJP2,HGNC:11828,Q9UDY2
ENSG00000213523,SRA1,HGNC:11281,
ENSG00000213523,SRA1,HGNC:11281,Q9HD15
ENSG00000243056,EIF4EBP3,HGNC:3290,O60516
ENSG00000062822,POLD1,HGNC:9175,
ENSG00000173992,CCS,HGNC:1613,O14618
ENSG00000062822,POLD1,HGNC:9175,P28340
ENSG00000254996,ANKHD1-EIF4EBP3,HGNC:33530,
ENSG00000137497,NUMA1,HGNC:8059,Q14980
ENSG00000173992,CCS,HGNC:1613,
ENSG00000182791,CCDC87,HGNC:25579,Q9NVE4
ENSG00000142539,AC020909.1,,
ENSG00000182218,HHIPL1,HGNC:19710,Q96JK4
ENSG00000097007,ABL1,HGNC:76,P00519
ENSG00000097007,ABL1,HGNC:76,
ENSG00000197776,KLHDC1,HGNC:19836,
ENSG00000104870,FCGRT,HGNC:3621,P55899
ENSG00000104870,FCGRT,HGNC:3621,
ENSG00000166165,CKB,HGNC:1991,P12277
ENSG00000197776,KLHDC1,HGNC:19836,Q8N7A1
ENSG00000183979,NPB,HGNC:30099,
ENSG00000183979,NPB,HGNC:30099,Q8NG41
ENSG00000166165,CKB,HGNC:1991,
ENSG00000036530,CYP46A1,HGNC:2641,
ENSG00000100612,DHRS7,HGNC:21524,Q9Y394
ENSG00000100612,DHRS7,HGNC:21524,
ENSG00000036530,CYP46A1,HGNC:2641,Q9Y6A2
ENSG00000142552,RCN3,HGNC:21145,Q96D15
ENSG00000142552,RCN3,HGNC:21145,
ENSG00000126773,PCNX4,HGNC:20349,
ENSG00000126773,PCNX4,HGNC:20349,Q63HM2
ENSG00000198561,CTNND1,HGNC:2515,O60716
ENSG00000239306,RBM14,HGNC:14219,Q96PK6
ENSG00000239306,RBM14,HGNC:14219,
ENSG00000198561,CTNND1,HGNC:2515,
ENSG00000126460,PRRG2,HGNC:9470,
ENSG00000126460,PRRG2,HGNC:9470,O14669
ENSG00000173933,RBM4,HGNC:9901,Q9BWF3
ENSG00000173933,RBM4,HGNC:9901,
ENSG00000173914,RBM4B,HGNC:28842,Q9BQ04
ENSG00000066027,PPP2R5A,HGNC:9309,Q15172
ENSG00000142546,NOSIP,HGNC:17946,
ENSG00000173914,RBM4B,HGNC:28842,
ENSG00000133706,LARS,HGNC:6512,Q9P2J5
ENSG00000248643,RBM14-RBM4,HGNC:38840,
ENSG00000142546,NOSIP,HGNC:17946,Q9Y314
ENSG00000133706,LARS,HGNC:6512,
ENSG00000173261,PLAC8L1,HGNC:31746,A1L4L8
ENSG00000173261,PLAC8L1,HGNC:31746,
ENSG00000182004,SNRPE,HGNC:11161,P62304
ENSG00000182004,SNRPE,HGNC:11161,
ENSG00000108379,WNT3,HGNC:12782,P56703
ENSG00000188710,QRFP,HGNC:29982,P83859
ENSG00000158955,WNT9B,HGNC:12779,
